name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Phillip Crawford,20,0.094,0.10800000000000001,0.8,0.075,0.067,0.4,2012-13,AlabamaSt.
Bobby Brown,10,0.14,0.111,0.5,0.028999999999999998,0,0,2012-13,AlabamaSt.
Luther Page,8,0.099,0.091,0.429,0.024,0,0,2012-13,AlabamaSt.
Stephawn Brown,7,0.16699999999999998,0.174,0.667,0.028999999999999998,0,0,2012-13,AlabamaSt.
Shawntez Patterson,6,0.156,0.067,0.2,0.012,0.042,1,2012-13,AlabamaSt.
Joshua Freelove,5,0.035,0.026000000000000002,0.5,0,0,NA,2012-13,AlabamaSt.
Jonathan Jefferson,4,0.267,0.6,0.75,0,0,NA,2012-13,AlabamaSt.
Ryan Watts,3,0.091,0.071,0.33299999999999996,0,0,NA,2012-13,AlabamaSt.
Josh Mason,2,0.14300000000000002,0.222,1,0,0,NA,2012-13,AlabamaSt.
Terrelle Green,1,0,NA,NA,0.16699999999999998,1,1,2012-13,AlabamaSt.
Denzell McDaniel,1,0.019,0.04,1,0,0,NA,2012-13,AlabamaSt.
Devonte' Neal,1,0.2,0,0,0,0,NA,2012-13,AlabamaSt.
Total,68,0.087,0.085,0.569,0.023,0.027000000000000003,0.4,2012-13,AlabamaSt.
