name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Micah Potter,13,0.204,0.205,0.727,0.051,0.071,0.5,2019-20
Nate Reuvers,12,0.151,0.11900000000000001,0.455,0.006,0,0,2019-20
Aleem Ford,10,0.155,0.16699999999999998,0.667,0,0,NA,2019-20
Kobe King,8,0.083,0.086,0.6,0.027999999999999997,0.032,0.5,2019-20
Brevin Pritzl,6,0.114,0.111,0.5,0,0,NA,2019-20
Tyler Wahl,5,0.1,0.105,0.667,0.048,0,0,2019-20
Brad Davison,3,0.042,0.08,1,0.019,0,0,2019-20
Samad Qawi,1,NA,NA,NA,1,NA,0,2019-20
Trevor Anderson,1,0,0,NA,0.25,0,0,2019-20
Joe Hedstrom,1,0,NA,NA,1,1,1,2019-20
D'Mitrik Trice,1,0,0,NA,0.011000000000000001,0,0,2019-20
Total,61,0.106,0.11599999999999999,0.622,0.021,0.013999999999999999,0.273,2019-20
