name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Gabe Taylor,19,0.12,0.177,0.8240000000000001,0.023,0.032,0.5,2016-17
Ray Barreno,18,0.368,0.33299999999999996,0.5,0.2,0.25,0.5,2016-17
Philipp Hartwich,7,0.179,0.17600000000000002,0.6,0.182,0.33299999999999996,0.5,2016-17
Alec Wintering,5,0.028999999999999998,0.044000000000000004,0.75,0.01,0.024,1,2016-17
Chier Maker,5,0.263,0.33299999999999996,0.6,0,0,NA,2016-17
Jazz Johnson,3,0.019,0.032,1,0.006999999999999999,0,0,2016-17
Rashad Jackson,3,0.053,0.115,1,0,0,NA,2016-17
Jarrel Marshall,2,0.059000000000000004,0.067,0.5,0,0,NA,2016-17
Joseph Smoyer,2,0.067,0.083,1,0.077,0.2,1,2016-17
D'Marques Tyson,2,0,0,NA,0.045,0.071,0.5,2016-17
Andre Ferguson,1,0.055999999999999994,0,0,0,NA,NA,2016-17
Total,67,0.084,0.10800000000000001,0.685,0.023,0.035,0.5379999999999999,2016-17
