shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.37,0.483,0.135,0.5589999999999999,2016-17,CSUBakersfield
2pt Jumpers,0.22399999999999998,0.28600000000000003,0.098,0.317,2016-17,CSUBakersfield
3pt Shots,0.406,0.318,0.009000000000000001,0.321,2016-17,CSUBakersfield
