name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Latif Rivers,351,0.553,0.491,0.251,0.523,0.326,0.271,0.4,0.263,0.479,0.35100000000000003,0.831,0.345,0.884,2011-12
Jonathon Williams,277,0.608,0.574,0.57,0.684,0.35200000000000004,0.177,0.36700000000000005,0.444,0.253,0.314,0.955,0.41200000000000003,0.746,2011-12
Tyler Murray,264,0.623,0.595,0.242,0.42200000000000004,0.556,0.18600000000000003,0.38799999999999996,0.42100000000000004,0.5720000000000001,0.49,0.797,0.27699999999999997,0.795,2011-12
Kenneth Ortiz,225.99999999999997,0.43100000000000005,0.358,0.695,0.382,0.1,0.27399999999999997,0.33899999999999997,0.28600000000000003,0.031,0,NA,0.619,0.643,2011-12
Chris Martin,184,0.485,0.424,0.217,0.425,0.294,0.152,0.25,0.28600000000000003,0.63,0.31,0.917,0.337,0.823,2011-12
Josh Thompson,106,0.538,0.505,0.547,0.586,0.529,0.358,0.395,0.6,0.094,0.3,1,0.311,0.727,2011-12
Orlando Parker,101,0.508,0.485,0.703,0.5770000000000001,0.732,0.297,0.267,0.875,0,NA,NA,0.376,0.605,2011-12
Marcus Burton,97,0.463,0.41200000000000003,0.33,0.469,0.267,0.22699999999999998,0.455,0.2,0.44299999999999995,0.233,1,0.33,0.75,2011-12
Naofall Folahan,91,0.616,0.604,0.802,0.616,0.42200000000000004,0.198,0.556,0.5,0,NA,NA,0.374,0.647,2011-12
Mario Moody,64,0.582,0.531,0.875,0.589,0.455,0.125,0.125,1,0,NA,NA,0.578,0.73,2011-12
Ryan Schrotenboer,3,0.34199999999999997,0.33299999999999996,0.667,0.5,1,0.33299999999999996,0,NA,0,NA,NA,2,0.33299999999999996,2011-12
Hugo Naurais,3,0.33299999999999996,0.33299999999999996,0,NA,NA,0.667,0.5,1,0.33299999999999996,0,NA,0,NA,2011-12
Total,1767.0000000000002,0.543,0.499,0.452,0.534,0.389,0.228,0.368,0.39899999999999997,0.32,0.36,0.858,0.39,0.743,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
