name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Deshaun Thomas,33,0.214,0.226,0.75,0.016,0.021,0.5,2012-13,OhioSt.
Evan Ravenel,24,0.256,0.273,0.682,0.038,0.059000000000000004,0.5,2012-13,OhioSt.
Smith Lenzelle,19,0.155,0.188,0.6920000000000001,0.092,0,0,2012-13,OhioSt.
Laquinton Ross,19,0.17300000000000001,0.212,0.7859999999999999,0.078,0.13,0.6,2012-13,OhioSt.
Amir Williams,17,0.276,0.162,0.375,0.071,0,0,2012-13,OhioSt.
Sam Thompson,8,0.062,0.07,0.8,0.04,0.038,0.33299999999999996,2012-13,OhioSt.
Shannon Scott,6,0.075,0.086,0.6,0.018000000000000002,0.055999999999999994,1,2012-13,OhioSt.
Aaron Craft,3,0.016,0.013999999999999999,0.5,0,0,NA,2012-13,OhioSt.
Trey McDonald,2,0.2,0.125,0.5,0,0,NA,2012-13,OhioSt.
LENZELLE,2,1,1,1,0,0,NA,2012-13,OhioSt.
Amedeo Della Valle,1,0.25,0,0,0,NA,NA,2012-13,OhioSt.
Total,134,0.15,0.158,0.664,0.032,0.033,0.364,2012-13,OhioSt.
