name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
DaJuan  Gordon,16,0.136,0.14300000000000002,0.636,0.182,0.2,0.25,2019-20,KansasSt.
Antonio  Gordon,11,0.15,0.083,0.33299999999999996,0.267,0.25,0.25,2019-20,KansasSt.
Makol Mawien,10,0.08800000000000001,0.07,0.444,0.012,0.034,1,2019-20,KansasSt.
Mike McGuirl,6,0.098,0.154,1,0,0,NA,2019-20,KansasSt.
Montavious Murphy,5,0.086,0.095,0.667,0.1,0,0,2019-20,KansasSt.
Xavier Sneed,5,0.013000000000000001,0.026000000000000002,1,0.009000000000000001,0,0,2019-20,KansasSt.
Levi Stockard III,4,0.044000000000000004,0.034,0.5,0.040999999999999995,0.055999999999999994,0.5,2019-20,KansasSt.
Cartier Diarra,4,0.008,0.013999999999999999,1,0.042,0,0,2019-20,KansasSt.
David Sloan,2,0.013000000000000001,0,0,0,0,NA,2019-20,KansasSt.
Pierson McAtee,2,0.111,0.14300000000000002,1,0.5,NA,0,2019-20,KansasSt.
Shaun Williams,1,0.25,0.33299999999999996,1,0,NA,NA,2019-20,KansasSt.
Total,66,0.063,0.065,0.6,0.04,0.028999999999999998,0.235,2019-20,KansasSt.
