shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.364,0.618,0.076,0.669,2013-14,NorthernColo.
2pt Jumpers,0.301,0.384,0.044000000000000004,0.401,2013-14,NorthernColo.
3pt Shots,0.335,0.376,0.006999999999999999,0.379,2013-14,NorthernColo.
