name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Derrick Barden,46,0.22,0.256,0.825,0.068,0.114,0.667,2013-14
Dominique Lee,17,0.17,0.2,0.875,0.04,0,0,2013-14
Connor Osborne,16,0.255,0.364,0.9229999999999999,0.10300000000000001,0.111,0.33299999999999996,2013-14
Tim Huskisson,13,0.113,0.065,0.385,0,0,NA,2013-14
Anthony Johnson,5,0.214,0.3,1,0.111,0,0,2013-14
Cody McDavis,4,0.136,0.158,1,0.027999999999999997,0,0,2013-14
Tevin Svihovec,3,0.023,0,0,0.009000000000000001,0.024,1,2013-14
Brendan Keane,3,0.6,0.5,0.667,0,0,NA,2013-14
Jordan Wilson,1,0,0,NA,0.012,0.027000000000000003,1,2013-14
Tate Unruh,1,0,0,NA,0.013999999999999999,0,0,2013-14
Total,109,0.129,0.155,0.774,0.03,0.033,0.43799999999999994,2013-14
