start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.15,0.45899999999999996,0.364,0.628,0.248,0.203,0.38799999999999996,0.31,2014-15
"Rebound, 11-30 s",0.209,0.49700000000000005,0.251,0.722,0.39299999999999996,0.39,0.35700000000000004,0.305,2014-15
"Opp score, 0-10 s",0.035,0.3,0.217,0.462,0.36700000000000005,0.273,0.41700000000000004,0.16,2014-15
"Opp score, 11-30 s",0.38299999999999995,0.451,0.217,0.5870000000000001,0.47200000000000003,0.354,0.311,0.337,2014-15
"Steal, 0-10 s",0.077,0.643,0.654,0.736,0.195,0.654,0.15,0.15,2014-15
"Steal, 11-30 s",0.034,0.491,0.172,0.7,0.517,0.267,0.31,0.5,2014-15
Transition,0.262,0.49200000000000005,0.43,0.665,0.248,0.321,0.322,0.262,2014-15
