shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.297,0.5770000000000001,0.163,0.69,2014-15
2pt Jumpers,0.385,0.321,0.114,0.363,2014-15
3pt Shots,0.318,0.303,0.018000000000000002,0.309,2014-15
