shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.419,0.5710000000000001,0.083,0.622,2016-17,Marist
2pt Jumpers,0.23399999999999999,0.387,0.036000000000000004,0.401,2016-17,Marist
3pt Shots,0.34700000000000003,0.377,0.002,0.37799999999999995,2016-17,Marist
