start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.132,0.632,0.505,0.713,0.125,0.44,0.37,0.392,2015-16,UMassLowell
"Rebound, 11-30 s",0.179,0.491,0.354,0.604,0.225,0.344,0.42100000000000004,0.316,2015-16,UMassLowell
"Opp score, 0-10 s",0.055,0.687,0.373,0.71,0.145,0.41700000000000004,0.48200000000000004,0.5,2015-16,UMassLowell
"Opp score, 11-30 s",0.41700000000000004,0.516,0.35200000000000004,0.5770000000000001,0.23800000000000002,0.353,0.41,0.37200000000000005,2015-16,UMassLowell
"Steal, 0-10 s",0.071,0.664,0.664,0.6759999999999999,0.10300000000000001,0.727,0.23399999999999999,0.4,2015-16,UMassLowell
"Steal, 11-30 s",0.022000000000000002,0.773,0.242,0.5,0.242,0.625,0.515,0.647,2015-16,UMassLowell
Transition,0.258,0.653,0.521,0.7,0.12300000000000001,0.5,0.35600000000000004,0.424,2015-16,UMassLowell
