shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.363,0.585,0.125,0.6679999999999999,2013-14
2pt Jumpers,0.293,0.307,0.10099999999999999,0.341,2013-14
3pt Shots,0.344,0.342,0.01,0.345,2013-14
