name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kyle Tresnak,19,0.124,0.156,0.9229999999999999,0.046,0.059000000000000004,0.5,2011-12,WeberSt.
Darin Mahoney,9,0.111,0.062,0.33299999999999996,0.073,0.105,0.667,2011-12,WeberSt.
James Hajek,5,0.25,0.364,1,0.05,0.125,1,2011-12,WeberSt.
Scott Bamforth,4,0.044000000000000004,0.087,1,0.028999999999999998,0.059000000000000004,1,2011-12,WeberSt.
Kyle Bullinger,4,0.09699999999999999,0.16699999999999998,1,0.028999999999999998,0,0,2011-12,WeberSt.
Byron Fulton,3,0.079,0.125,1,0,0,NA,2011-12,WeberSt.
Jordan Richardson,1,0,0,NA,0.027999999999999997,0,0,2011-12,WeberSt.
Frank Otis,1,0.04,0.05,1,0,0,NA,2011-12,WeberSt.
Damian Lillard,1,0.006,0.009000000000000001,1,0,0,NA,2011-12,WeberSt.
Gelaun Wheelwright,1,0.036000000000000004,0,0,0,0,NA,2011-12,WeberSt.
Total,48,0.063,0.08199999999999999,0.8240000000000001,0.026000000000000002,0.04,0.5710000000000001,2011-12,WeberSt.
