name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jameel Warney,88,0.264,0.26899999999999996,0.732,0.05,0.040999999999999995,0.33299999999999996,2015-16
Rayshaun McGrew,22,0.113,0.149,0.8240000000000001,0.033,0.034,0.4,2015-16
Tyrell Sturdivant,18,0.354,0.423,0.647,0.024,0,0,2015-16
Ahmad Walker,13,0.071,0.095,0.8,0.057,0,0,2015-16
Bryan Sekunda,6,0.294,0.33299999999999996,0.6,0.042,0.125,1,2015-16
Carson Puriefoy,6,0.048,0.036000000000000004,0.33299999999999996,0,0,NA,2015-16
Roland Nyama,5,0.188,0.222,0.667,0.125,0.16699999999999998,0.5,2015-16
Jakub Petras,2,0.154,0.14300000000000002,0.5,0,0,NA,2015-16
Deshaun Thrower,1,0.059000000000000004,0.1,1,0,0,NA,2015-16
Total,161,0.16699999999999998,0.19399999999999998,0.713,0.033,0.032,0.33299999999999996,2015-16
