shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.33,0.649,0.076,0.7020000000000001,2018-19
2pt Jumpers,0.23600000000000002,0.4,0.008,0.40299999999999997,2018-19
3pt Shots,0.434,0.359,0.003,0.36,2018-19
