name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kobe Wilson,22,0.436,0.5,0.647,0.08199999999999999,0,0,2019-20,Alcorn
Anthony Fairley,15,0.292,0.24100000000000002,0.5,0.071,0,0,2019-20,Alcorn
Troymain Crosby,15,0.11900000000000001,0.113,0.583,0.013999999999999999,0.019,0.5,2019-20,Alcorn
Dominic Brewton,9,0.078,0.081,0.6,0.071,0.14300000000000002,1,2019-20,Alcorn
Alonzo Campbell,9,0.16699999999999998,0.226,0.875,0.05,0,0,2019-20,Alcorn
Deshaw Andrews,8,0.055999999999999994,0.038,0.4,0.023,0,0,2019-20,Alcorn
Maurice Howard,6,0.068,0.045,0.33299999999999996,0.02,0,0,2019-20,Alcorn
Mark Carter,6,0.188,0.222,0.667,0,0,NA,2019-20,Alcorn
Corey Tillery,4,0.077,0.091,0.5,0.013999999999999999,0,0,2019-20,Alcorn
Devon Brewer,4,0.231,0.16699999999999998,0.33299999999999996,0.067,0,0,2019-20,Alcorn
Dekedran Thorn,2,0.33299999999999996,0,0,0,0,NA,2019-20,Alcorn
Isaiah Attles,2,0,0,NA,0,0,NA,2019-20,Alcorn
Arne Morris,1,0.036000000000000004,0.055999999999999994,1,0,0,NA,2019-20,Alcorn
Edrick Alsworth,1,NA,NA,NA,0.5,1,1,2019-20,Alcorn
Total,104,0.142,0.14300000000000002,0.5770000000000001,0.032,0.025,0.278,2019-20,Alcorn
