name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Derrick Colter,362,0.481,0.445,0.254,0.5,0.087,0.307,0.36,0.125,0.439,0.314,0.62,0.348,0.667,2012-13
Sean Johnson,283,0.49300000000000005,0.42,0.26899999999999996,0.526,0.25,0.375,0.292,0.19399999999999998,0.35700000000000004,0.317,0.8440000000000001,0.498,0.759,2012-13
Quevyn Winters,240,0.5680000000000001,0.556,0.188,0.622,0.429,0.20800000000000002,0.46,0.391,0.604,0.379,0.945,0.11199999999999999,0.741,2012-13
Jeremiah Jones,209,0.48400000000000004,0.45899999999999996,0.316,0.545,0.41700000000000004,0.258,0.33299999999999996,0.556,0.426,0.315,0.857,0.297,0.629,2012-13
Jerry Jones,197,0.49699999999999994,0.485,0.294,0.672,0.615,0.264,0.25,0.462,0.442,0.33299999999999996,0.897,0.183,0.611,2012-13
Andre Marhold,141,0.494,0.518,0.603,0.6709999999999999,0.526,0.397,0.28600000000000003,0.25,0,NA,NA,0.511,0.375,2012-13
Kadeem Pantophlet,128,0.534,0.516,0.18,0.609,0.857,0.18,0.304,0.429,0.6409999999999999,0.366,0.9670000000000001,0.203,0.6920000000000001,2012-13
Marvin Binney,73,0.5750000000000001,0.541,0.233,0.529,0.111,0.233,0.47100000000000003,0.625,0.534,0.385,0.8,0.17800000000000002,0.9229999999999999,2012-13
Martins Abele,51,0.56,0.5489999999999999,0.667,0.706,0.5,0.33299999999999996,0.235,0.75,0,NA,NA,0.51,0.5770000000000001,2012-13
P.J. Torres,33,0.43700000000000006,0.409,0.152,0.4,0,0.33299999999999996,0.364,0,0.515,0.294,0.8,0.303,0.6,2012-13
Mamadou Datt,18,0.382,0.389,0.444,0.625,0.8,0.556,0.2,0.5,0,NA,NA,0.5,0.33299999999999996,2012-13
Derrick Martin,6,0.4320000000000001,0.33299999999999996,0.16699999999999998,1,0,0.833,0.2,1,0,NA,NA,0.33299999999999996,1,2012-13
Nick Foschia,3,0.33299999999999996,0.33299999999999996,0.33299999999999996,1,1,0.33299999999999996,0,NA,0.33299999999999996,0,NA,0,NA,2012-13
Sam Bott,3,0.33899999999999997,0.33299999999999996,0.33299999999999996,1,0,0,NA,NA,0.667,0,NA,1,0.33299999999999996,2012-13
Total,1747,0.505,0.479,0.293,0.5920000000000001,0.413,0.294,0.326,0.317,0.413,0.33799999999999997,0.84,0.317,0.644,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
