start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.121,0.57,0.366,0.6759999999999999,0.263,0.429,0.371,0.377,2012-13,Duquesne
"Rebound, 11-30 s",0.248,0.504,0.243,0.5479999999999999,0.369,0.33299999999999996,0.387,0.426,2012-13,Duquesne
"Score, 0-10 s",0.051,0.423,0.282,0.545,0.218,0.353,0.5,0.256,2012-13,Duquesne
"Score, 11-30 s",0.359,0.46,0.228,0.54,0.402,0.33799999999999997,0.37,0.363,2012-13,Duquesne
"Steal, 0-10 s",0.07,0.625,0.602,0.6920000000000001,0.14800000000000002,0.375,0.25,0.40700000000000003,2012-13,Duquesne
"Steal, 11-30 s",0.027999999999999997,0.465,0.233,0.4,0.395,0.41200000000000003,0.37200000000000005,0.375,2012-13,Duquesne
Transition,0.242,0.555,0.41700000000000004,0.665,0.22,0.402,0.363,0.348,2012-13,Duquesne
