name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jordan Miller,22,0.21600000000000003,0.27,0.895,0.3,0.5,0.33299999999999996,2018-19
Jarred Reuter,15,0.079,0.06,0.429,0.076,0.073,0.375,2018-19
AJ Wilson,13,0.204,0.16699999999999998,0.545,0.08,0,0,2018-19
Greg Calixte,10,0.113,0.1,0.625,0.083,0.25,1,2018-19
Ian Boyd,4,0.10300000000000001,0.136,1,0.045,0,0,2018-19
Javon Greene,4,0.024,0.036000000000000004,1,0.077,0,0,2018-19
Otis Livingston II,3,0.01,0,0,0.017,0.024,0.5,2018-19
Goanar Mar,2,0,0,NA,0.133,0,0,2018-19
Jaire Grayer,2,0.125,0.2,1,0,0,NA,2018-19
Justin Kier,2,0.006999999999999999,0.013999999999999999,1,0.006999999999999999,0,0,2018-19
Jason Douglas-Stanley,1,0,0,NA,0,0,NA,2018-19
Jamal Hartwell II,1,0.16699999999999998,0,0,0,0,NA,2018-19
Total,79,0.079,0.091,0.7040000000000001,0.043,0.036000000000000004,0.304,2018-19
