name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Malcolm Riley,20,0.14400000000000002,0.129,0.5710000000000001,0.07200000000000001,0.094,0.5,2014-15,TexasSouthern
Chris Thomas,18,0.086,0.109,0.8,0.035,0,0,2014-15,TexasSouthern
Nick Shepherd,10,0.235,0.23800000000000002,0.625,0.062,0,0,2014-15,TexasSouthern
Tonnie Collier,9,0.21100000000000002,0.222,0.75,0.036000000000000004,0.111,1,2014-15,TexasSouthern
David Blanks,6,0.07,0.071,0.6,0.043,0.1,1,2014-15,TexasSouthern
Nevin Johnson,5,0.278,0.444,0.8,0,0,NA,2014-15,TexasSouthern
Deverell Biggs,5,0.057999999999999996,0.075,0.75,0.01,0,0,2014-15,TexasSouthern
Madarious Gibbs,4,0.027999999999999997,0.026000000000000002,0.5,0,0,NA,2014-15,TexasSouthern
Jason Carter,2,0.055999999999999994,0.095,1,0,0,NA,2014-15,TexasSouthern
Christian McCoggle,1,NA,NA,NA,0.5,1,1,2014-15,TexasSouthern
Total,80,0.094,0.109,0.6920000000000001,0.026000000000000002,0.027000000000000003,0.4,2014-15,TexasSouthern
