name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jamar Akoh,27,0.292,0.342,0.684,0.095,0,0,2015-16
Kennedy Esume,16,0.314,0.467,0.636,0.08900000000000001,0.125,0.4,2015-16
Tim Myles,14,0.381,0.33299999999999996,0.5,0.316,0.16699999999999998,0.16699999999999998,2015-16
Malcolm Henderson,8,0.054000000000000006,0.095,1,0.231,0.33299999999999996,0.667,2015-16
Khalil Ahmad,7,0.032,0.034,0.667,0.025,0.044000000000000004,0.667,2015-16
Lionheart Leslie,5,0.048,0.083,1,0.039,0.043,0.5,2015-16
Tre' Coggins,3,0.038,0.037000000000000005,0.5,0.009000000000000001,0.023,1,2015-16
Malcolm Brooks,2,0.016,0,0,0.013999999999999999,0,0,2015-16
Lanerryl Johnson,1,0,0,NA,0.024,0,0,2015-16
Kyle Allman,1,0.028999999999999998,0,0,0,0,NA,2015-16
Rashard Todd,1,0.5,1,1,0,0,NA,2015-16
Total,85,0.10400000000000001,0.11699999999999999,0.647,0.052000000000000005,0.049,0.33299999999999996,2015-16
