name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Darryl Morsell,24,0.151,0.109,0.43799999999999994,0.075,0.11800000000000001,0.5,2017-18,Maryland
Bruno Fernando,19,0.11,0.131,0.846,0.07200000000000001,0.152,0.833,2017-18,Maryland
Michal Cekovsky,11,0.10300000000000001,0.085,0.625,0.091,0.125,0.667,2017-18,Maryland
Justin Jackson,8,0.21899999999999997,0.316,0.857,0.034,0,0,2017-18,Maryland
Joshua Tomaic,6,0.385,0.33299999999999996,0.8,0,0,NA,2017-18,Maryland
Ivan Bender,6,0.312,0.308,0.8,0.071,0,0,2017-18,Maryland
Kevin Huerter,4,0.045,0.064,1,0.012,0,0,2017-18,Maryland
Sean Obi,3,0.214,0.1,0.33299999999999996,0,0,NA,2017-18,Maryland
Dion Wiley,2,0.105,0.125,1,0,0,NA,2017-18,Maryland
Anthony Cowan,1,0.008,0.015,1,0,0,NA,2017-18,Maryland
Jared Nickens,1,0.25,0.33299999999999996,1,0,0,NA,2017-18,Maryland
Reese Mona,1,0.2,0.25,1,NA,NA,NA,2017-18,Maryland
Total,86,0.109,0.114,0.708,0.040999999999999995,0.061,0.55,2017-18,Maryland
