name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Grandy Glaze,34,0.113,0.102,0.6,0.071,0.045,0.25,2015-16,GrandCanyon
Keonta Vernon,33,0.217,0.207,0.5479999999999999,0.034,0.077,0.5,2015-16,GrandCanyon
Joshua Braun,12,0.10400000000000001,0.12300000000000001,0.636,0.028999999999999998,0.077,1,2015-16,GrandCanyon
Matt Jackson,7,0.10400000000000001,0.079,0.429,0,0,NA,2015-16,GrandCanyon
Uros Ljeskovic,5,0.055999999999999994,0.095,1,0.3,0.5,0.33299999999999996,2015-16,GrandCanyon
Dominic Magee,4,0.045,0.057,0.667,0.022000000000000002,0,0,2015-16,GrandCanyon
De'Andre Davis,3,0.012,0.02,1,0.022000000000000002,0,0,2015-16,GrandCanyon
Dewayne Russell,2,0.024,0,0,0,0,NA,2015-16,GrandCanyon
Ryan Majerle,2,0.111,0,0,0,0,NA,2015-16,GrandCanyon
Gerard Martin,2,0.059000000000000004,0.077,0.5,0,0,NA,2015-16,GrandCanyon
Jevon Estelle,1,1,NA,0,0,0,NA,2015-16,GrandCanyon
Total,105,0.099,0.095,0.56,0.025,0.027000000000000003,0.33299999999999996,2015-16,GrandCanyon
