shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.41100000000000003,0.5579999999999999,0.151,0.657,2012-13
2pt Jumpers,0.263,0.32899999999999996,0.071,0.355,2012-13
3pt Shots,0.326,0.324,0.019,0.33,2012-13
