name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Bryce Hamilton,25,0.14300000000000002,0.105,0.429,0.024,0.015,0.25,2019-20
Cheikh Mbacke Diong,24,0.19,0.179,0.636,0.067,0.125,0.5,2019-20
Donnie Tillman,15,0.146,0.233,0.769,0.065,0.125,0.5,2019-20
Nick Blair,12,0.256,0.235,0.727,0.036000000000000004,0,0,2019-20
Marvin Coleman,6,0.115,0.067,0.33299999999999996,0,0,NA,2019-20
Vitaliy Shibel,6,0.25,0.25,0.6,0.083,0,0,2019-20
Jay Green,2,0.182,0.28600000000000003,1,NA,NA,NA,2019-20
Amauri Hardy,1,0,0,NA,0,0,NA,2019-20
Cheickna Dembele,1,1,NA,0,0,NA,NA,2019-20
Total,92,0.11599999999999999,0.11599999999999999,0.593,0.024,0.019,0.3,2019-20
