name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Chris Johnson,25,0.313,0.327,0.762,0.098,0.077,0.25,2011-12,Dayton
Matt Kavanaugh,24,0.132,0.141,0.733,0.09699999999999999,0.114,0.444,2011-12,Dayton
Alex Gavrilovic,16,0.14800000000000002,0.171,0.875,0.25,0.125,0.125,2011-12,Dayton
Devin Oliver,12,0.21100000000000002,0.25,0.75,0,0,NA,2011-12,Dayton
Josh Benson,7,0.078,0.071,0.75,0.055999999999999994,0.045,0.33299999999999996,2011-12,Dayton
Luke Fabrizius,5,0.21100000000000002,0.091,0.25,0.053,0.125,1,2011-12,Dayton
Josh Parker,4,0.045,0.069,1,0.045,0,0,2011-12,Dayton
Ralph Hill,4,0.4,0.429,0.75,0,0,NA,2011-12,Dayton
Kevin Dillard,2,0,0,NA,0.016,0,0,2011-12,Dayton
Paul Williams,1,0.021,0.048,1,0,0,NA,2011-12,Dayton
Total,100,0.127,0.14,0.746,0.053,0.045,0.276,2011-12,Dayton
