shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.316,0.588,0.121,0.669,2018-19,Pittsburgh
2pt Jumpers,0.278,0.311,0.085,0.34,2018-19,Pittsburgh
3pt Shots,0.406,0.336,0.01,0.34,2018-19,Pittsburgh
