start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.138,0.597,0.425,0.6779999999999999,0.193,0.39,0.382,0.40700000000000003,2014-15,William&Mary
"Rebound, 11-30 s",0.231,0.601,0.313,0.703,0.248,0.39799999999999996,0.439,0.429,2014-15,William&Mary
"Opp score, 0-10 s",0.03,0.5329999999999999,0.28300000000000003,0.846,0.217,0.3,0.5,0.304,2014-15,William&Mary
"Opp score, 11-30 s",0.40399999999999997,0.547,0.254,0.633,0.244,0.355,0.502,0.397,2014-15,William&Mary
"Steal, 0-10 s",0.07200000000000001,0.6579999999999999,0.6759999999999999,0.72,0.135,0.467,0.18899999999999997,0.381,2014-15,William&Mary
"Steal, 11-30 s",0.021,0.439,0.485,0.562,0.212,0.5710000000000001,0.303,0.1,2014-15,William&Mary
Transition,0.24,0.607,0.48200000000000004,0.708,0.179,0.39399999999999996,0.33899999999999997,0.384,2014-15,William&Mary
