shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.314,0.579,0.09699999999999999,0.6409999999999999,2018-19,SaintJoseph's
2pt Jumpers,0.245,0.395,0.08199999999999999,0.431,2018-19,SaintJoseph's
3pt Shots,0.441,0.36,0.008,0.363,2018-19,SaintJoseph's
