name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Charlie Brown,31,0.22899999999999998,0.244,0.7040000000000001,0.023,0.032,0.5,2018-19,SaintJoseph's
Taylor Funk,15,0.185,0.114,0.4,0.053,0,0,2018-19,SaintJoseph's
Chris Clover,7,0.071,0.067,0.6,0.015,0,0,2018-19,SaintJoseph's
Lamarr Kimble,6,0.05,0.07,0.8,0,0,NA,2018-19,SaintJoseph's
Lorenzo Edwards,6,0.16699999999999998,0.053,0.2,0.034,0,0,2018-19,SaintJoseph's
Markell Lodge,4,0.111,0.158,1,0.2,1,1,2018-19,SaintJoseph's
Troy Holston,3,0.375,0.2,0.33299999999999996,0,0,NA,2018-19,SaintJoseph's
Pierfrancesco Oliva,2,0.14300000000000002,0.222,1,0,0,NA,2018-19,SaintJoseph's
Jared  Bynum,2,0.016,0.031,1,0,0,NA,2018-19,SaintJoseph's
Anthony Longpre,1,0.053,0,0,0,0,NA,2018-19,SaintJoseph's
Total,80,0.11199999999999999,0.113,0.606,0.019,0.019,0.33299999999999996,2018-19,SaintJoseph's
