name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Quinton Campbell,372,0.511,0.465,0.188,0.5429999999999999,0.237,0.331,0.415,0.275,0.48100000000000004,0.313,0.875,0.315,0.778,2016-17
Cortez Edwards,294,0.514,0.488,0.35,0.621,0.203,0.435,0.39799999999999996,0.33299999999999996,0.214,0.302,0.789,0.27899999999999997,0.6709999999999999,2016-17
Eddie Davis III,189,0.462,0.423,0.14300000000000002,0.556,0.667,0.545,0.42700000000000005,0.659,0.312,0.237,0.929,0.27,0.725,2016-17
Michael Ramey,187,0.492,0.47600000000000003,0.053,0.6,0.33299999999999996,0.28300000000000003,0.377,0.4,0.6629999999999999,0.33899999999999997,0.7859999999999999,0.15,0.679,2016-17
Raheem Watts,173,0.508,0.45399999999999996,0.301,0.731,0.6579999999999999,0.46799999999999997,0.33299999999999996,0.7040000000000001,0.231,0.225,1,0.42200000000000004,0.74,2016-17
Kevin Holland,157,0.438,0.42,0.10800000000000001,0.353,0,0.389,0.295,0.5,0.503,0.354,0.857,0.146,0.652,2016-17
D'Angelo Richardson,91,0.392,0.34600000000000003,0.253,0.435,0.1,0.308,0.179,0.6,0.44,0.275,0.727,0.28600000000000003,0.6920000000000001,2016-17
Bilal Abdur-Rahim,86,0.559,0.552,0.37200000000000005,0.688,0.636,0.523,0.467,0.429,0.105,0.33299999999999996,1,0.5,0.5579999999999999,2016-17
Tim Rowe,55.00000000000001,0.551,0.518,0.16399999999999998,0.889,0.625,0.7090000000000001,0.41,0.688,0.127,0.429,1,0.636,0.629,2016-17
Khari Price,44,0.434,0.35200000000000004,0.205,0.33299999999999996,0,0.295,0.385,0,0.5,0.22699999999999998,0.4,0.318,0.929,2016-17
Robert Thomas III,41,0.556,0.5,0.146,0.667,0.25,0.195,0.375,0.33299999999999996,0.659,0.33299999999999996,1,0.341,0.857,2016-17
Josh Conley,26,0.41600000000000004,0.385,0.5770000000000001,0.5329999999999999,0.5,0.34600000000000003,0.222,0.5,0.077,0,NA,0.423,0.545,2016-17
Clay Weatherspoon,5,0.311,0.2,0.4,0.5,0,0.6,0,NA,0,NA,NA,0.6,0.667,2016-17
"III,EDDIE",5,0.6779999999999999,0.6,0.4,1,1,0.2,1,1,0.4,0,NA,1,0.8,2016-17
Christian Clark,3,0.719,0.833,0.33299999999999996,1,0,0,NA,NA,0.667,0.5,1,0.33299999999999996,0,2016-17
"SPECKS,YETTRA",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17
"STEPHEN,ELMO",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17
Total,1728,0.49300000000000005,0.457,0.21899999999999997,0.598,0.381,0.402,0.38,0.462,0.379,0.305,0.845,0.304,0.7070000000000001,2016-17
