shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.449,0.5429999999999999,0.125,0.621,2012-13
2pt Jumpers,0.257,0.319,0.09,0.35100000000000003,2012-13
3pt Shots,0.295,0.3,0.013000000000000001,0.304,2012-13
