shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.249,0.611,0.079,0.6629999999999999,2019-20,Tulsa
2pt Jumpers,0.29,0.37200000000000005,0.06,0.395,2019-20,Tulsa
3pt Shots,0.461,0.299,0.005,0.3,2019-20,Tulsa
