shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.38799999999999996,0.635,0.048,0.667,2019-20
2pt Jumpers,0.317,0.38,0.052000000000000005,0.401,2019-20
3pt Shots,0.295,0.355,0.009000000000000001,0.358,2019-20
