shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.313,0.605,0.122,0.6890000000000001,2016-17
2pt Jumpers,0.304,0.365,0.063,0.39,2016-17
3pt Shots,0.38299999999999995,0.308,0.009000000000000001,0.311,2016-17
