name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Christian Lutete,15,0.075,0.073,0.643,0,0,NA,2018-19,UMassLowell
Obadiah Noel,15,0.096,0.094,0.643,0,0,NA,2018-19,UMassLowell
Josh Gantz,14,0.141,0.136,0.615,0.027000000000000003,0,0,2018-19,UMassLowell
Joey Glynn,8,0.122,0.1,0.5,0.069,0.154,1,2018-19,UMassLowell
Darius Henderson,7,0.08800000000000001,0.054000000000000006,0.4,0.024,0,0,2018-19,UMassLowell
Allin Blunt,3,0.115,0.067,0.33299999999999996,0,0,NA,2018-19,UMassLowell
Alex Rivera,3,0.061,0.048,0.5,0,0,NA,2018-19,UMassLowell
Ryan Jones,3,0.024,0.038,1,0.026000000000000002,0,0,2018-19,UMassLowell
Bryce Daley,3,0.05,0,0,0,0,NA,2018-19,UMassLowell
Connor Bennett,1,0.14300000000000002,0,0,0,0,NA,2018-19,UMassLowell
Shawn Jones,1,0.028999999999999998,0,0,0,0,NA,2018-19,UMassLowell
Total,73,0.087,0.076,0.5479999999999999,0.012,0.011000000000000001,0.4,2018-19,UMassLowell
