name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Luke Kornet,18,0.146,0.158,0.6920000000000001,0.047,0.057,0.4,2016-17,Vanderbilt
Jeff Roberson,13,0.096,0.113,0.667,0.048,0.033,0.25,2016-17,Vanderbilt
Nolan Cressler,7,0.06,0.038,0.4,0.047,0.05,0.5,2016-17,Vanderbilt
Joe Toye,7,0.07200000000000001,0.11800000000000001,0.8,0.071,0,0,2016-17,Vanderbilt
Matthew Fisher-Davis,3,0.019,0.031,1,0.025,0,0,2016-17,Vanderbilt
Clevon Brown,3,0.2,0.25,0.667,0,0,NA,2016-17,Vanderbilt
Riley LaChance,2,0,0,NA,0.019,0.071,1,2016-17,Vanderbilt
Djery Baptiste,2,0.069,0,0,0,0,NA,2016-17,Vanderbilt
Payton Willis,1,0.027999999999999997,0.036000000000000004,1,0,0,NA,2016-17,Vanderbilt
Total,56,0.07400000000000001,0.079,0.6409999999999999,0.036000000000000004,0.033,0.312,2016-17,Vanderbilt
