name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jared Butler,397,0.546,0.518,0.249,0.606,0.2,0.242,0.312,0.2,0.509,0.381,0.675,0.22399999999999998,0.775,2019-20
MaCio Teague,300,0.555,0.5,0.187,0.5710000000000001,0.406,0.25,0.373,0.28600000000000003,0.563,0.355,0.75,0.353,0.84,2019-20
Davion Mitchell,257,0.503,0.475,0.374,0.604,0.276,0.218,0.23199999999999998,0.154,0.409,0.324,0.588,0.311,0.662,2019-20
Devonte Bandoo,213,0.5,0.479,0.16899999999999998,0.611,0.455,0.34299999999999997,0.27399999999999997,0.1,0.488,0.385,0.875,0.16,0.735,2019-20
Freddie Gillespie,202,0.582,0.55,0.332,0.687,0.674,0.6679999999999999,0.48100000000000004,0.785,0,NA,NA,0.465,0.691,2019-20
Mark Vital,159,0.461,0.465,0.604,0.635,0.541,0.289,0.217,0.3,0.107,0.11800000000000001,1,0.42100000000000004,0.418,2019-20
Matthew Mayer,128,0.511,0.488,0.289,0.514,0.526,0.359,0.391,0.389,0.35200000000000004,0.37799999999999995,0.647,0.22699999999999998,0.69,2019-20
Tristan Clark,80,0.494,0.475,0.488,0.59,0.7390000000000001,0.488,0.385,0.667,0.025,0,NA,0.212,0.647,2019-20
Flo Thamba,27,0.521,0.48100000000000004,0.444,0.833,0.9,0.556,0.2,0.667,0,NA,NA,1.111,0.5670000000000001,2019-20
Obim Okeke,8,0.05600000000000001,0,0,NA,NA,0.125,0,NA,0.875,0,NA,0.25,0.5,2019-20
Jackson Moffatt,7.000000000000001,0,0,0,NA,NA,0.28600000000000003,0,NA,0.7140000000000001,0,NA,0,NA,2019-20
Total,1778,0.523,0.494,0.303,0.615,0.456,0.32799999999999996,0.34600000000000003,0.45,0.369,0.35100000000000003,0.7170000000000001,0.308,0.69,2019-20
