start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.133,0.502,0.371,0.57,0.3,0.406,0.32899999999999996,0.34299999999999997,2017-18
"Rebound, 11-30 s",0.233,0.373,0.235,0.466,0.493,0.292,0.272,0.294,2017-18
"Opp score, 0-10 s",0.071,0.408,0.237,0.48100000000000004,0.368,0.33299999999999996,0.395,0.289,2017-18
"Opp score, 11-30 s",0.371,0.431,0.21899999999999997,0.48100000000000004,0.474,0.34299999999999997,0.307,0.355,2017-18
"Steal, 0-10 s",0.055,0.682,0.67,0.78,0.182,0.312,0.14800000000000002,0.462,2017-18
"Steal, 11-30 s",0.024,0.449,0.179,0.5710000000000001,0.5379999999999999,0.28600000000000003,0.282,0.455,2017-18
Transition,0.258,0.514,0.39799999999999996,0.63,0.294,0.369,0.308,0.336,2017-18
