name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Grant Golden,418,0.537,0.524,0.321,0.7390000000000001,0.6459999999999999,0.488,0.426,0.483,0.191,0.275,1,0.23,0.625,2017-18,Richmond
Nick Sherod,343,0.598,0.57,0.204,0.6859999999999999,0.625,0.341,0.479,0.214,0.455,0.391,0.9670000000000001,0.23600000000000002,0.802,2017-18,Richmond
Jacob Gilyard,279,0.589,0.556,0.38,0.585,0.306,0.079,0.273,0,0.541,0.384,0.845,0.24,0.836,2017-18,Richmond
De'Monte Buckingham,274,0.555,0.502,0.34700000000000003,0.674,0.578,0.259,0.29600000000000004,0.28600000000000003,0.39399999999999996,0.324,0.8859999999999999,0.42700000000000005,0.778,2017-18,Richmond
Khwan Fore,244,0.536,0.502,0.496,0.628,0.408,0.34,0.361,0.16699999999999998,0.16399999999999998,0.275,0.818,0.46299999999999997,0.655,2017-18,Richmond
Julius Johnson,99,0.542,0.515,0.20199999999999999,0.6,0.583,0.091,0.33299999999999996,0,0.7070000000000001,0.34299999999999997,0.875,0.192,0.789,2017-18,Richmond
Nathan Cayo,66,0.4690000000000001,0.439,0.485,0.594,0.474,0.364,0.41700000000000004,0.4,0.152,0,NA,0.409,0.593,2017-18,Richmond
Solly Stansbury,56.00000000000001,0.41800000000000004,0.39299999999999996,0.35700000000000004,0.7,0.643,0.25,0.14300000000000002,0.5,0.39299999999999996,0.182,1,0.23199999999999998,0.615,2017-18,Richmond
Joe Kirby,34,0.392,0.397,0.20600000000000002,0.5710000000000001,0.75,0.147,0.4,1,0.647,0.22699999999999998,1,0.028999999999999998,0,2017-18,Richmond
Paul Friendshuh,8,0.508,0.562,0.625,0.6,1,0.25,0,NA,0.125,1,1,1,0.375,2017-18,Richmond
J Madrid-Andrews,7.000000000000001,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.5,0,0.28600000000000003,0.5,0,0.429,0,NA,0,NA,2017-18,Richmond
Keith Oddo,2,1.017,1.25,0,NA,NA,0.5,1,0,0.5,1,1,1,0.5,2017-18,Richmond
"NGALAKULONDI,TSHIEFU",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18,Richmond
Total,1830,0.55,0.521,0.33399999999999996,0.657,0.527,0.303,0.395,0.32899999999999996,0.363,0.33399999999999996,0.91,0.297,0.715,2017-18,Richmond
