shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.41200000000000003,0.556,0.14,0.6459999999999999,2015-16
2pt Jumpers,0.278,0.365,0.051,0.385,2015-16
3pt Shots,0.31,0.359,0.003,0.361,2015-16
