name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Nico Carvacho,43,0.308,0.192,0.37799999999999995,0.08,0.071,0.33299999999999996,2017-18
Deion James,35,0.25,0.261,0.621,0.055,0.047,0.33299999999999996,2017-18
Che Bob,21,0.157,0.133,0.5,0.062,0.037000000000000005,0.2,2017-18
Lorenzo Jenkins,5,0.23800000000000002,0.4,0.8,0,0,NA,2017-18
Raquan Mitchell,5,0.055999999999999994,0.067,0.75,0.013000000000000001,0.036000000000000004,1,2017-18
Logan Ryan,3,0.25,0.25,0.667,0,0,NA,2017-18
Prentiss Nixon,1,0.024,0.036000000000000004,1,0,0,NA,2017-18
Juan Sabino II,1,NA,NA,NA,0.5,0,0,2017-18
Jeremiah Paige,1,0.021,0.038,1,0,0,NA,2017-18
Total,115,0.157,0.141,0.531,0.028999999999999998,0.027000000000000003,0.316,2017-18
