name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
John Dickson,328,0.49499999999999994,0.451,0.259,0.647,0.6,0.439,0.33299999999999996,0.43799999999999994,0.302,0.303,0.867,0.302,0.758,2012-13
Mikh McKinney,291,0.514,0.44799999999999995,0.21,0.49200000000000005,0.3,0.522,0.375,0.193,0.268,0.37200000000000005,0.69,0.409,0.807,2012-13
Dylan Garrity,221,0.604,0.5379999999999999,0.244,0.48100000000000004,0.154,0.29,0.469,0.1,0.466,0.408,0.643,0.457,0.861,2012-13
Konner Veteto,220.00000000000003,0.521,0.491,0.6679999999999999,0.537,0.7340000000000001,0.327,0.40299999999999997,0.69,0.005,0,NA,0.514,0.611,2012-13
Joe Eberhard,168,0.515,0.473,0.25,0.452,0.526,0.262,0.318,0.5710000000000001,0.488,0.37799999999999995,1,0.315,0.755,2012-13
Jackson Carbajal,97,0.381,0.35100000000000003,0.371,0.583,0.47600000000000003,0.268,0.26899999999999996,0.429,0.361,0.114,1,0.175,0.706,2012-13
Cody Demps,68,0.48400000000000004,0.449,0.353,0.542,0.385,0.353,0.41700000000000004,0.3,0.294,0.25,1,0.6759999999999999,0.565,2012-13
Joey Quigley,64,0.387,0.32799999999999996,0.25,0.5,0.625,0.5,0.21899999999999997,0.7140000000000001,0.25,0.25,1,0.484,0.613,2012-13
Jordan Salley,36,0.6,0.611,0.8059999999999999,0.7240000000000001,0.7140000000000001,0.19399999999999998,0.14300000000000002,1,0,NA,NA,0.33299999999999996,0.5,2012-13
Julian Demalleville,32,0.459,0.43799999999999994,0.062,0.5,1,0.125,0.25,0,0.812,0.308,1,0.188,0.667,2012-13
Dreon Barlett,17,0.724,0.706,0.17600000000000002,0.667,0.5,0.11800000000000001,0.5,1,0.706,0.5,1,0.11800000000000001,1,2012-13
Kendell Groom,2,0.75,0.75,0,NA,NA,0,NA,NA,1,0.5,0,0,NA,2012-13
Ryan Okwudibonye,2,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2012-13
Total,1546,0.512,0.466,0.32299999999999995,0.551,0.5489999999999999,0.371,0.358,0.371,0.307,0.33799999999999997,0.8190000000000001,0.387,0.728,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
