shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.366,0.568,0.134,0.6559999999999999,2013-14
2pt Jumpers,0.298,0.368,0.039,0.384,2013-14
3pt Shots,0.336,0.313,0.012,0.316,2013-14
