name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Marcel Boyd,23,0.36,0.45799999999999996,0.611,0.33299999999999996,0,0,2014-15,Howard
James Carlton,18,0.091,0.111,0.769,0.025,0.013999999999999999,0.25,2014-15,Howard
Oliver Ellison,11,0.184,0.212,0.778,0.33299999999999996,0,0,2014-15,Howard
Damon Collins,10,0.098,0.14800000000000002,0.8,0.125,0.083,0.2,2014-15,Howard
James Miller,8,0.048,0.049,0.5710000000000001,0.021,0.043,1,2014-15,Howard
Jared Norsworthy,8,0.109,0,0,0.083,0.111,0.5,2014-15,Howard
Tyler Stone,7,0.261,0.273,0.5,0.077,0.2,1,2014-15,Howard
Solomon Mangham,3,0.273,0.2,0.33299999999999996,0,0,NA,2014-15,Howard
Theodore Boyomo,2,0.091,0.111,1,0.33299999999999996,0.5,1,2014-15,Howard
Brandon Ford,1,0,0,NA,0.125,0.16699999999999998,1,2014-15,Howard
Total,91,0.10099999999999999,0.111,0.612,0.048,0.04,0.318,2014-15,Howard
