name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tavrion Dawson,20,0.10099999999999999,0.12300000000000001,0.75,0.096,0.133,0.5,2015-16,CSUN
Olalekan Ajayi,16,0.13,0.132,0.556,0.26899999999999996,0.222,0.28600000000000003,2015-16,CSUN
Zacarry Douglas,13,0.159,0.22899999999999998,0.8,0.13,0,0,2015-16,CSUN
Micheal Warren,11,0.07,0.085,0.667,0.033,0.045,0.5,2015-16,CSUN
Tre Hale-Edmerson,7,0.062,0.086,1,0.018000000000000002,0.055999999999999994,1,2015-16,CSUN
Jerron Wilbut,5,0.125,0.16699999999999998,0.8,0,0,NA,2015-16,CSUN
Kendall Smith,3,0.008,0,0,0.034,0,0,2015-16,CSUN
Jason Richardson,3,0.031,0.043,0.667,0,0,NA,2015-16,CSUN
Aaron Parks,1,0.013999999999999999,0,0,0,0,NA,2015-16,CSUN
Total,79,0.068,0.086,0.7090000000000001,0.047,0.048,0.348,2015-16,CSUN
