name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Michael Young,23,0.132,0.17600000000000002,0.9470000000000001,0.02,0.036000000000000004,0.75,2015-16,Pittsburgh
Ryan Luther,21,0.308,0.381,0.8,0.04,0,0,2015-16,Pittsburgh
Jamel Artis,17,0.16,0.18600000000000003,0.846,0.022000000000000002,0,0,2015-16,Pittsburgh
Sheldon Jeter,16,0.179,0.185,0.7140000000000001,0.021,0.022000000000000002,0.5,2015-16,Pittsburgh
Rafael Maia,12,0.233,0.174,0.4,0.25,0,0,2015-16,Pittsburgh
Chris Jones,10,0.135,0.062,0.28600000000000003,0.071,0.111,0.667,2015-16,Pittsburgh
Alonzo Nelson-Ododa,9,0.292,0.35700000000000004,0.7140000000000001,0.154,0.33299999999999996,0.5,2015-16,Pittsburgh
James Robinson,4,0.07,0.067,0.5,0,0,NA,2015-16,Pittsburgh
Sterling Smith,3,0.17600000000000002,0.4,0.667,0,0,NA,2015-16,Pittsburgh
Cameron Johnson,2,0.083,0.071,0.5,0,0,NA,2015-16,Pittsburgh
Total,117,0.16,0.183,0.7170000000000001,0.024,0.025,0.41200000000000003,2015-16,Pittsburgh
