name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
George Valentine,32,0.23600000000000002,0.247,0.72,0.064,0.095,0.5710000000000001,2011-12,Winthrop
Matt Morgan,31,0.315,0.34700000000000003,0.7390000000000001,0.057,0.038,0.25,2011-12,Winthrop
Gideon Gamble,9,0.429,0.545,1,0.061,0.133,0.667,2011-12,Winthrop
Joab Jerome,9,0.205,0.21100000000000002,0.444,0,0,NA,2011-12,Winthrop
James Bourne,7,0.125,0.042,0.2,0.065,0,0,2011-12,Winthrop
Larry Brown,5,0.15,0.14300000000000002,0.667,0.105,0,0,2011-12,Winthrop
Andre Jones,5,0.023,0.037000000000000005,1,0.006999999999999999,0,0,2011-12,Winthrop
Reggie Middleton,5,0.053,0.073,0.8,0,0,NA,2011-12,Winthrop
Derrick Henry,2,0.1,0.16699999999999998,1,0.067,0.5,1,2011-12,Winthrop
Shola Diop,2,0.2,0,0,0.1,0.14300000000000002,1,2011-12,Winthrop
Andre Smith,1,0,0,NA,0,0,NA,2011-12,Winthrop
Total,108,0.145,0.162,0.691,0.034,0.04,0.4,2011-12,Winthrop
