shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.425,0.574,0.098,0.636,2014-15
2pt Jumpers,0.23199999999999998,0.406,0.039,0.423,2014-15
3pt Shots,0.344,0.377,0.002,0.37799999999999995,2014-15
