name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mike Aaman,40,0.28600000000000003,0.379,0.55,0,0,NA,2014-15
Stedman Allen,27,0.267,0.27,0.41700000000000004,0.043,0.036000000000000004,0.33299999999999996,2014-15
Greg Senat,21,0.29600000000000004,0.361,0.619,0,0,NA,2014-15
Nolan Long,17,0.28800000000000003,0.303,0.667,0.054000000000000006,0.055999999999999994,0.5,2014-15
Romone Saunders,10,0.16899999999999998,0.094,0.3,0,0,NA,2014-15
Japhet Kadji,7,0.304,0.1,0.14300000000000002,0,0,NA,2014-15
Hugo Naurais,7,0.368,0.444,0.5710000000000001,0,0,NA,2014-15
Jojo Cooper,5,0.07400000000000001,0.125,0.8,0,0,NA,2014-15
Marcus Burton,5,0.013999999999999999,0.025,1,0.01,0.03,1,2014-15
Aaren Edmead,1,0.03,0,0,0,0,NA,2014-15
Langston Burnett,1,0.5,1,1,0,0,NA,2014-15
Corey Henson,1,0,0,NA,0.016,0,0,2014-15
Total,142,0.175,0.187,0.526,0.015,0.018000000000000002,0.429,2014-15
