name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Frankie Ferrari,382,0.532,0.503,0.22,0.536,0.311,0.309,0.35600000000000004,0.11900000000000001,0.47100000000000003,0.389,0.6859999999999999,0.204,0.795,2017-18,SanFrancisco
Jordan Ratinho,322,0.582,0.575,0.289,0.5379999999999999,0.46,0.068,0.273,0.33299999999999996,0.643,0.415,0.93,0.233,0.613,2017-18,SanFrancisco
Chase Foster,311,0.534,0.502,0.35,0.47700000000000004,0.423,0.138,0.395,0,0.511,0.365,0.9309999999999999,0.267,0.747,2017-18,SanFrancisco
Souley Boum,311,0.518,0.439,0.32799999999999996,0.47100000000000003,0.25,0.254,0.228,0.16699999999999998,0.418,0.36200000000000004,0.851,0.469,0.8290000000000001,2017-18,SanFrancisco
Matt McCarthy,242,0.544,0.535,0.595,0.66,0.579,0.285,0.391,0.14800000000000002,0.12,0.172,0.8,0.318,0.5710000000000001,2017-18,SanFrancisco
Nate Renfro,190,0.526,0.542,0.495,0.713,0.537,0.11599999999999999,0.409,0,0.389,0.243,0.9440000000000001,0.379,0.41700000000000004,2017-18,SanFrancisco
Remu Raitanen,114.99999999999999,0.4710000000000001,0.41700000000000004,0.226,0.5770000000000001,0.267,0.087,0,NA,0.687,0.278,1,0.287,0.818,2017-18,SanFrancisco
Jamaree Bouyea,101,0.404,0.371,0.436,0.43200000000000005,0.21100000000000002,0.17800000000000002,0.278,0,0.386,0.231,0.667,0.218,0.682,2017-18,SanFrancisco
Jimbo Lull,99,0.587,0.5710000000000001,0.616,0.787,0.708,0.263,0.26899999999999996,0.429,0.121,0.083,1,0.32299999999999995,0.6559999999999999,2017-18,SanFrancisco
Erik Poulsen,95,0.41700000000000004,0.4,0.179,0.588,0.9,0.27399999999999997,0.385,0.3,0.547,0.231,0.917,0.23199999999999998,0.545,2017-18,SanFrancisco
Taavi Jurkatamm,46,0.4050000000000001,0.424,0.413,0.579,0.455,0.326,0.267,0,0.261,0.25,1,0.152,0.14300000000000002,2017-18,SanFrancisco
Mladen Djordjevic,30,0.36,0.36700000000000005,0.267,0.75,0,0.3,0.222,0,0.433,0.154,1,0.33299999999999996,0.3,2017-18,SanFrancisco
Nick Loew,12,0.539,0.5,0.75,0.556,0.4,0.25,0.33299999999999996,0,0,NA,NA,0.5,0.667,2017-18,SanFrancisco
"CARTER_III,OLIN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18,SanFrancisco
"SCOTT,ELI",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18,SanFrancisco
"VALLIEN,MARKUS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18,SanFrancisco
Total,2256,0.522,0.496,0.359,0.581,0.467,0.204,0.322,0.135,0.43700000000000006,0.33799999999999997,0.865,0.294,0.6759999999999999,2017-18,SanFrancisco
