shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.32,0.68,0.069,0.73,2012-13,Evansville
2pt Jumpers,0.349,0.327,0.092,0.36,2012-13,Evansville
3pt Shots,0.331,0.35,0.003,0.35100000000000003,2012-13,Evansville
