name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Colt Ryan,517,0.557,0.485,0.201,0.596,0.258,0.489,0.37200000000000005,0.564,0.309,0.39399999999999996,0.905,0.39799999999999996,0.893,2012-13
Ned Cox,325,0.535,0.503,0.19399999999999998,0.524,0.455,0.369,0.375,0.556,0.43700000000000006,0.401,0.877,0.191,0.8390000000000001,2012-13
D.J. Balentine,276,0.504,0.495,0.065,0.556,0.5,0.406,0.42,0.511,0.529,0.363,0.8109999999999999,0.098,0.667,2012-13
Troy Taylor,200,0.496,0.46,0.34,0.6759999999999999,0.37,0.66,0.348,0.5870000000000001,0,NA,NA,0.525,0.61,2012-13
Lewis Jones,194,0.463,0.423,0.32,0.581,0.306,0.541,0.324,0.6759999999999999,0.139,0.29600000000000004,1,0.41200000000000003,0.638,2012-13
Egidijus Mockevicius,128,0.655,0.633,0.7809999999999999,0.67,0.7609999999999999,0.21899999999999997,0.5,0.643,0,NA,NA,0.508,0.708,2012-13
Ryan Sawvell,100,0.534,0.515,0.65,0.708,0.804,0.33,0.121,0.75,0.02,0.5,1,0.3,0.633,2012-13
Jaylon Moore,98,0.555,0.551,0.612,0.733,0.818,0.38799999999999996,0.263,0.6,0,NA,NA,0.276,0.556,2012-13
Adam Wing,81,0.441,0.426,0.29600000000000004,0.45799999999999996,0.545,0.556,0.35600000000000004,0.875,0.14800000000000002,0.41700000000000004,1,0.284,0.522,2012-13
Jordan Jahr,75,0.443,0.39299999999999996,0.253,0.789,0.4,0.253,0.21100000000000002,0.5,0.493,0.18899999999999997,1,0.24,0.833,2012-13
Jordan Nelson,53,0.533,0.5,0.038,0.5,1,0.245,0.462,0.667,0.7170000000000001,0.342,0.9229999999999999,0.132,1,2012-13
Rokas Cesnulevicius,5,0.33599999999999997,0.4,0.8,0.5,0,0.2,0,NA,0,NA,NA,0.4,0,2012-13
Brandon Williams,2,0,0,0,NA,NA,0.5,0,NA,0.5,0,NA,0,NA,2012-13
Andy Chinn,2,0,0,0,NA,NA,0.5,0,NA,0.5,0,NA,0,NA,2012-13
Total,2056,0.526,0.488,0.28600000000000003,0.633,0.539,0.43799999999999994,0.355,0.594,0.275,0.366,0.884,0.317,0.741,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
