name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Kenny Gaines,313,0.5740000000000001,0.535,0.249,0.667,0.48100000000000004,0.265,0.361,0.267,0.486,0.375,0.86,0.326,0.784,2013-14
Charles Mann,295,0.536,0.446,0.41700000000000004,0.569,0.129,0.353,0.28800000000000003,0,0.231,0.309,0.381,0.9420000000000001,0.701,2013-14
Marcus Thornton,217,0.502,0.449,0.475,0.621,0.469,0.475,0.252,0.34600000000000003,0.051,0.455,1,0.627,0.647,2013-14
Nemanja Djurisic,195,0.593,0.564,0.359,0.7,0.551,0.262,0.255,0.231,0.379,0.43200000000000005,0.9690000000000001,0.48700000000000004,0.684,2013-14
Brandon Morris,173,0.557,0.514,0.491,0.6940000000000001,0.305,0.39299999999999996,0.309,0.23800000000000002,0.11599999999999999,0.3,1,0.809,0.636,2013-14
Juwan Parker,130,0.41900000000000004,0.32299999999999995,0.177,0.652,0.33299999999999996,0.5,0.231,0.067,0.32299999999999995,0.19,1,0.485,0.794,2013-14
Donte Williams,119,0.5720000000000001,0.542,0.563,0.731,0.38799999999999996,0.42,0.28,0.7140000000000001,0.017,0.5,1,0.479,0.667,2013-14
J.J. Frazier,98,0.501,0.474,0.08199999999999999,0.375,0.33299999999999996,0.19399999999999998,0.474,0.111,0.7240000000000001,0.324,0.652,0.276,0.667,2013-14
Cameron Forte,88,0.561,0.591,0.545,0.792,0.42100000000000004,0.44299999999999995,0.359,0.429,0.011000000000000001,0,NA,0.261,0.304,2013-14
Tim Dixon,34,0.357,0.324,0.20600000000000002,0.5710000000000001,0,0.794,0.259,0.5710000000000001,0,NA,NA,0.235,0.625,2013-14
Taylor Echols,31,0.516,0.532,0.032,0,NA,0.032,0,NA,0.935,0.379,0.636,0.065,0,2013-14
John Cannon,22,0.523,0.5,0.364,0.625,0.6,0.636,0.429,0.833,0,NA,NA,0.182,0.75,2013-14
Kenny Paul Geno,17,0.605,0.588,0.294,1,0.2,0.47100000000000003,0.25,1,0.235,0.5,1,0.353,0.667,2013-14
Houston Kessler,5,0.3,0.3,0.2,0,NA,0.2,0,NA,0.6,0.33299999999999996,1,0,NA,2013-14
Brandon Young,3,0,0,0,NA,NA,0.667,0,NA,0.33299999999999996,0,NA,0,NA,2013-14
Total,1739.9999999999998,0.536,0.489,0.36,0.659,0.373,0.365,0.294,0.289,0.275,0.349,0.7959999999999999,0.541,0.682,2013-14
