shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.371,0.575,0.12,0.653,2018-19
2pt Jumpers,0.25,0.34600000000000003,0.075,0.374,2018-19
3pt Shots,0.38,0.318,0.015,0.32299999999999995,2018-19
