start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.113,0.575,0.511,0.674,0.19399999999999998,0.444,0.29600000000000004,0.327,2014-15
"Rebound, 11-30 s",0.221,0.499,0.348,0.595,0.37,0.373,0.282,0.363,2014-15
"Opp score, 0-10 s",0.034,0.402,0.46399999999999997,0.615,0.214,0.41700000000000004,0.321,0.055999999999999994,2014-15
"Opp score, 11-30 s",0.373,0.47100000000000003,0.304,0.613,0.38799999999999996,0.38,0.308,0.298,2014-15
"Steal, 0-10 s",0.098,0.691,0.706,0.743,0.075,0.33299999999999996,0.21899999999999997,0.429,2014-15
"Steal, 11-30 s",0.043,0.451,0.31,0.727,0.35200000000000004,0.4,0.33799999999999997,0.16699999999999998,2014-15
Transition,0.245,0.597,0.5820000000000001,0.701,0.149,0.41700000000000004,0.26899999999999996,0.315,2014-15
