shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.27899999999999997,0.5589999999999999,0.151,0.6579999999999999,2016-17
2pt Jumpers,0.33399999999999996,0.336,0.131,0.386,2016-17
3pt Shots,0.387,0.35200000000000004,0.023,0.36,2016-17
