name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tyler Davis,44,0.218,0.22699999999999998,0.769,0.055999999999999994,0.028999999999999998,0.2,2016-17,TexasA&M
Robert Williams,38,0.172,0.152,0.64,0.11599999999999999,0.196,0.6920000000000001,2016-17,TexasA&M
Tonny Trocha-Morelos,17,0.149,0.16699999999999998,0.6920000000000001,0.045,0.05,0.33299999999999996,2016-17,TexasA&M
DJ Hogg,12,0.149,0.222,0.8,0.035,0.11800000000000001,1,2016-17,TexasA&M
Admon Gilder,7,0.039,0.055999999999999994,0.8,0.034,0,0,2016-17,TexasA&M
Tavario Miller,7,0.159,0.185,0.7140000000000001,0,0,NA,2016-17,TexasA&M
Kobie Eubanks,2,0.2,0.33299999999999996,1,0.33299999999999996,0,0,2016-17,TexasA&M
Caleb Smith,1,0.111,0,0,0,0,NA,2016-17,TexasA&M
JC Hampton,1,0.059000000000000004,0,0,0,0,NA,2016-17,TexasA&M
Eric Vila,1,0.062,0.14300000000000002,1,0,0,NA,2016-17,TexasA&M
Total,130,0.14800000000000002,0.165,0.718,0.054000000000000006,0.078,0.5,2016-17,TexasA&M
