name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Devonte Green,282,0.498,0.47,0.156,0.455,0.15,0.259,0.32899999999999996,0.042,0.585,0.358,0.695,0.24100000000000002,0.706,2019-20,Indiana
Trayce Jackson-Davis,281,0.6,0.5660000000000001,0.705,0.662,0.527,0.295,0.337,0.536,0,NA,NA,0.598,0.685,2019-20,Indiana
Justin Smith,258,0.543,0.512,0.504,0.654,0.506,0.349,0.35600000000000004,0.21899999999999997,0.147,0.263,1,0.40299999999999997,0.6729999999999999,2019-20,Indiana
Aljami Durham,211,0.592,0.526,0.322,0.618,0.214,0.23199999999999998,0.306,0.267,0.445,0.38299999999999995,0.9440000000000001,0.526,0.8109999999999999,2019-20,Indiana
Joey Brunk,186,0.515,0.522,0.5,0.645,0.5670000000000001,0.5,0.39799999999999996,0.43200000000000005,0,NA,NA,0.301,0.446,2019-20,Indiana
Rob Phinisee,182,0.4750000000000001,0.43700000000000006,0.319,0.552,0.062,0.302,0.23600000000000002,0.077,0.379,0.33299999999999996,0.826,0.28,0.725,2019-20,Indiana
Armaan Franklin,112.00000000000001,0.45599999999999996,0.424,0.205,0.696,0.188,0.223,0.24,0.5,0.5710000000000001,0.266,0.941,0.348,0.615,2019-20,Indiana
Jerome Hunter,103,0.48600000000000004,0.442,0.136,0.5710000000000001,0.375,0.252,0.34600000000000003,0.33299999999999996,0.612,0.302,1,0.311,0.75,2019-20,Indiana
Race Thompson,80,0.525,0.48100000000000004,0.55,0.591,0.5,0.325,0.308,0.625,0.125,0.3,1,0.55,0.659,2019-20,Indiana
De'Ron Davis,70,0.496,0.5,0.429,0.5,0.733,0.557,0.513,0.5,0.013999999999999999,0,NA,0.47100000000000003,0.455,2019-20,Indiana
Damezi Anderson,54,0.434,0.389,0.037000000000000005,0.5,0,0.315,0.47100000000000003,0.25,0.648,0.22899999999999998,1,0.185,0.9,2019-20,Indiana
Nathan Childress,4,0,0,0.5,0,NA,0.5,0,NA,0,NA,NA,0,NA,2019-20,Indiana
Cooper Bybee,1,1.5,1.5,0,NA,NA,0,NA,NA,1,1,1,0,NA,2019-20,Indiana
Adrian Chapman,1,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2019-20,Indiana
Total,1825,0.528,0.493,0.387,0.617,0.436,0.317,0.34600000000000003,0.335,0.29600000000000004,0.326,0.858,0.392,0.679,2019-20,Indiana
