start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.21100000000000002,0.48200000000000004,0.49200000000000005,0.5710000000000001,0.20199999999999999,0.34299999999999997,0.305,0.287,2019-20,Indiana
"Rebound, 11-30 s",0.177,0.451,0.278,0.61,0.386,0.308,0.336,0.32299999999999995,2019-20,Indiana
"Opp score, 0-10 s",0.043,0.642,0.44799999999999995,0.8,0.26899999999999996,0.556,0.284,0.316,2019-20,Indiana
"Opp score, 11-30 s",0.379,0.466,0.281,0.557,0.38,0.336,0.33799999999999997,0.358,2019-20,Indiana
"Steal, 0-10 s",0.037000000000000005,0.6809999999999999,0.741,0.7909999999999999,0.086,0.2,0.172,0.3,2019-20,Indiana
"Steal, 11-30 s",0.021,0.424,0.364,0.667,0.485,0.375,0.152,0,2019-20,Indiana
Transition,0.29100000000000004,0.531,0.518,0.64,0.19699999999999998,0.37799999999999995,0.285,0.292,2019-20,Indiana
