name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Trayce Jackson-Davis,36,0.152,0.153,0.667,0.07200000000000001,0.14300000000000002,0.667,2019-20,Indiana
Justin Smith,24,0.162,0.165,0.667,0.033,0.094,1,2019-20,Indiana
Joey Brunk,24,0.204,0.217,0.684,0.054000000000000006,0.027000000000000003,0.2,2019-20,Indiana
Race Thompson,10,0.205,0.231,0.667,0.038,0.125,1,2019-20,Indiana
De'Ron Davis,7,0.2,0.133,0.33299999999999996,0.026000000000000002,0,0,2019-20,Indiana
Jerome Hunter,6,0.35700000000000004,0.5,0.8,0.038,0,0,2019-20,Indiana
Damezi Anderson,5,1,1,0.5,0.17600000000000002,0.375,1,2019-20,Indiana
Devonte Green,4,0.023,0.05,1,0.027000000000000003,0.042,0.5,2019-20,Indiana
Nathan Childress,2,0.5,NA,0,0.5,NA,0,2019-20,Indiana
Rob Phinisee,1,0.017,0.031,1,0,0,NA,2019-20,Indiana
Aljami Durham,1,0.015,0,0,0,0,NA,2019-20,Indiana
Armaan Franklin,1,0.043,0.062,1,0,0,NA,2019-20,Indiana
Total,121,0.13699999999999998,0.14400000000000002,0.649,0.04,0.065,0.565,2019-20,Indiana
