name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jalyn Hinton,26,0.162,0.147,0.64,0.038,0,0,2017-18
Jace Hogan,24,0.129,0.107,0.524,0.015,0.034,1,2017-18
Devin Harris,8,0.049,0.032,0.375,0,0,NA,2017-18
Damien Sears,7,0.175,0.154,0.5710000000000001,0,0,NA,2017-18
JD Notae,7,0.035,0.052000000000000005,0.8,0,0,NA,2017-18
Radwan Bakkali,5,0.10300000000000001,0.125,0.667,0.042,0.059000000000000004,0.5,2017-18
Antwon Clayton,4,0.111,0.091,0.5,0,0,NA,2017-18
Tanner Rubio,2,0.024,0,0,0,0,NA,2017-18
Cody Helgeland,2,0.049,0.05,0.5,0,0,NA,2017-18
Lee Richmond,1,0.077,0.111,1,0,0,NA,2017-18
Derrick Flowers,1,0.33299999999999996,1,1,0,0,NA,2017-18
Total,87,0.095,0.091,0.5770000000000001,0.011000000000000001,0.02,0.667,2017-18
